id,utterance,label
deepseek-extra-00129,Place the plate on the table.,motion_query
deepseek-extra-00130,Use a gesture to answer yes or no.,motion_query
deepseek-extra-00131,What is the best way to cook a steak?,chat
deepseek-extra-00132,Stop right there and wait.,motion_query
deepseek-extra-00133,How do I reset the network settings?,chat
deepseek-extra-00134,Can you understand multiple languages?,chat
deepseek-extra-00135,What movies are playing near me?,chat
deepseek-extra-00136,Wave goodbye to the visitors.,motion_query
deepseek-extra-00137,Can you help me understand the concept of gravity?,chat
deepseek-extra-00138,Can you quote a famous poem?,chat
deepseek-extra-00139,Balance on one foot.,motion_query
deepseek-extra-00140,Do you think I should take the train or drive?,chat
deepseek-extra-00141,Throw the ball gently towards me.,motion_query
deepseek-extra-00142,Can you describe your battery life?,chat
deepseek-extra-00143,What is the difference between a robot and an AI?,chat
deepseek-extra-00144,What are your safety features?,chat
deepseek-extra-00145,Raise your arm to greet me.,motion_query
deepseek-extra-00146,Hold this position for a photo.,motion_query
deepseek-extra-00147,"Please describe the dance steps, don't show them.",chat
deepseek-extra-00148,Bend down and pick up the paper.,motion_query
deepseek-extra-00149,Gesture toward the painting on the wall.,motion_query
deepseek-extra-00150,Demonstrate how to tie a shoelace.,motion_query
deepseek-extra-00151,Answer by shaking your head no.,motion_query
deepseek-extra-00152,Crouch down.,motion_query
deepseek-extra-00153,Demonstrate how to do a squat.,motion_query
deepseek-extra-00154,Turn the light on.,motion_query
deepseek-extra-00155,What is the capital of Mongolia?,chat
deepseek-extra-00156,Gesture for me to come.,motion_query
deepseek-extra-00157,Show me how you would greet someone.,motion_query
deepseek-extra-00158,How do I bake bread from scratch?,chat
deepseek-extra-00159,Catch the ball I throw.,motion_query
deepseek-extra-00160,How do I build a website?,chat
deepseek-extra-00161,Raise both arms for a stretch.,motion_query
deepseek-extra-00162,Tell me about the history of robots.,chat
deepseek-extra-00163,How do I improve my writing skills?,chat
deepseek-extra-00164,Can you remind me to buy milk at 5pm?,chat
deepseek-extra-00165,Do you have any advice for public speaking?,chat
deepseek-extra-00166,Move closer to the table.,motion_query
deepseek-extra-00167,Shake your head for no.,motion_query
deepseek-extra-00168,Tell me a fun fact.,chat
deepseek-extra-00169,What should I eat for a healthy breakfast?,chat
deepseek-extra-00170,Do you have emotions?,chat
deepseek-extra-00171,Stop right there.,motion_query
deepseek-extra-00172,Step onto the scale.,motion_query
deepseek-extra-00173,Lower your volume of speech.,motion_query
deepseek-extra-00174,What are the safety precautions for using a ladder?,chat
deepseek-extra-00175,What's the difference between a hurricane and a tornado?,chat
deepseek-extra-00176,Move closer to the window.,motion_query
deepseek-extra-00177,Do you have any tips for staying organized?,chat
deepseek-extra-00178,Can you explain quantum physics in simple terms?,chat
deepseek-extra-00179,Look at that painting on the wall.,motion_query
deepseek-extra-00180,Pick up the pencil from the floor.,motion_query
deepseek-extra-00181,"I'm feeling anxious, what should I do?",chat
deepseek-extra-00182,Can you list the ingredients for a chocolate cake?,chat
deepseek-extra-00183,Should I invest in stocks?,chat
deepseek-extra-00184,Pick up the pencil.,motion_query
deepseek-extra-00185,Define the word 'serendipity'.,chat
deepseek-extra-00186,How do I set up a Wi-Fi network?,chat
deepseek-extra-00187,What should I do if my phone gets wet?,chat
deepseek-extra-00188,Shake your head 'no'.,motion_query
deepseek-extra-00189,Explain the concept of blockchain.,chat
deepseek-extra-00190,Turn on the lights.,motion_query
deepseek-extra-00191,Hold this book for me.,motion_query
deepseek-extra-00192,Perform a simple bow.,motion_query
deepseek-extra-00193,Stop walking.,motion_query
deepseek-extra-00194,Put the cup on the coaster.,motion_query
deepseek-extra-00195,Arrange the chairs in a circle.,motion_query
deepseek-extra-00196,Turn your head toward the noise.,motion_query
deepseek-extra-00197,I'm bored. Entertain me.,chat
deepseek-extra-00198,Explain the concept of gravity.,chat
deepseek-extra-00199,Act like you are sleeping.,motion_query
deepseek-extra-00200,Stretch your arms forward.,motion_query
deepseek-extra-00201,Pick up the coin from the floor.,motion_query
deepseek-extra-00202,Lift your arm above your head.,motion_query
deepseek-extra-00203,What languages can you speak?,chat
deepseek-extra-00204,Can you explain quantum computing in simple terms?,chat
deepseek-extra-00205,I need advice on how to handle a difficult coworker.,chat
deepseek-extra-00206,Turn your body to face the window.,motion_query
deepseek-extra-00207,Hold this box steady.,motion_query
deepseek-extra-00208,What is the atmosphere made of?,chat
deepseek-extra-00209,Place this cup on the counter.,motion_query
deepseek-extra-00210,I need help with my math homework.,chat
deepseek-extra-00211,What are your limitations?,chat
deepseek-extra-00212,What are your main functions?,chat
deepseek-extra-00213,Tell me about the history of Rome.,chat
deepseek-extra-00214,Show me where the exit is using a gesture.,motion_query
deepseek-extra-00215,Demonstrate a push-up.,motion_query
deepseek-extra-00216,Do you know any good restaurants nearby?,chat
deepseek-extra-00217,I need advice on choosing a laptop.,chat
deepseek-extra-00218,How do I write a cover letter?,chat
deepseek-extra-00219,Lie down on the mat.,motion_query
deepseek-extra-00220,Can you help me write a thank you note?,chat
deepseek-extra-00221,What are the health benefits of meditation?,chat
deepseek-extra-00222,Translate 'good night' to French.,chat
deepseek-extra-00223,What is your battery life?,chat
deepseek-extra-00224,Walk backward until I say stop.,motion_query
deepseek-extra-00225,What are the signs of burnout?,chat
deepseek-extra-00226,Pull the lever.,motion_query
deepseek-extra-00227,Direct your gaze at the painting.,motion_query
deepseek-extra-00228,Tell me a story about a robot.,chat
deepseek-extra-00229,Stop and don't move.,motion_query
deepseek-extra-00230,How do I get to the airport from here?,chat
deepseek-extra-00231,Pick up the book and put it on the shelf.,motion_query
deepseek-extra-00232,Turn on the light switch.,motion_query
deepseek-extra-00233,Walk to the door and wait.,motion_query
deepseek-extra-00234,Grab the handle and pull the drawer open.,motion_query
deepseek-extra-00235,Can you describe the taste of an apple?,chat
deepseek-extra-00236,Describe the Eiffel Tower.,chat
deepseek-extra-00237,How many sensors do you have?,chat
deepseek-extra-00238,Can you compose a short story about a robot?,chat
deepseek-extra-00239,What are your capabilities?,chat
deepseek-extra-00240,Plan a weekend itinerary for Paris.,chat
deepseek-extra-00241,Act like you are tired.,motion_query
deepseek-extra-00242,"Come here, please.",motion_query
deepseek-extra-00243,Step to your left.,motion_query
deepseek-extra-00244,Describe how to change a tire without showing me.,chat
deepseek-extra-00245,Bring me that book from the table.,motion_query
deepseek-extra-00246,Can you define machine learning?,chat
deepseek-extra-00247,Can you translate 'good morning' to Spanish?,chat
deepseek-extra-00248,How do I install this software?,chat
deepseek-extra-00249,Hand me the remote.,motion_query
deepseek-extra-00250,What is 15 percent of 200?,chat
deepseek-extra-00251,Pick up that book from the floor.,motion_query
deepseek-extra-00252,Act sad.,motion_query
deepseek-extra-00253,Can you help me write a cover letter?,chat
deepseek-extra-00254,What's the formula for calculating BMI?,chat
deepseek-extra-00255,What is the longest river in the world?,chat
deepseek-extra-00256,Move to the left side of the room.,motion_query
deepseek-extra-00257,Imitate a robot movement.,motion_query
deepseek-extra-00258,Walk to the front door.,motion_query
deepseek-extra-00259,How far away is the sun?,chat
deepseek-extra-00260,"I'm having trouble with my laptop, can you help?",chat
deepseek-extra-00261,Pick up the cup from the counter.,motion_query
deepseek-extra-00262,How do you calculate area of a circle?,chat
deepseek-extra-00263,Act out a scene from that play.,motion_query
deepseek-extra-00264,Nod your head once.,motion_query
deepseek-extra-00265,Do a small bow.,motion_query
deepseek-extra-00266,Make an OK sign.,motion_query
deepseek-extra-00267,Lift the box onto the shelf.,motion_query
deepseek-extra-00268,Wave at the camera.,motion_query
deepseek-extra-00269,Imitate the bird's movement.,motion_query
deepseek-extra-00270,How do I set up a home network?,chat
deepseek-extra-00271,Can you see in the dark?,chat
deepseek-extra-00272,Move to the left.,motion_query
deepseek-extra-00273,Push the button on the wall.,motion_query
deepseek-extra-00274,Can you tell me about the history of the internet?,chat
deepseek-extra-00275,Who won the last World Cup?,chat
deepseek-extra-00276,Raise your hand.,motion_query
deepseek-extra-00277,"Hold still, please.",motion_query
deepseek-extra-00278,Why do stars twinkle?,chat
deepseek-extra-00279,Press the button on the left.,motion_query
deepseek-extra-00280,Clap your hands together.,motion_query
deepseek-extra-00281,Turn towards the door and nod.,motion_query
deepseek-extra-00282,Translate 'hello' into Spanish.,chat
deepseek-extra-00283,"I'm bored, entertain me with a riddle.",chat
deepseek-extra-00284,Hold this pose for five seconds.,motion_query
deepseek-extra-00285,Shadow my movements.,motion_query
deepseek-extra-00286,Shake my hand to greet me.,motion_query
deepseek-extra-00287,Tilt your head to the left.,motion_query
deepseek-extra-00288,Can you list your limitations?,chat
deepseek-extra-00289,Back up a step.,motion_query
deepseek-extra-00290,What steps should I follow to bake a cake?,chat
deepseek-extra-00291,Wave goodbye to the guest.,motion_query
deepseek-extra-00292,Turn left at the door.,motion_query
deepseek-extra-00293,Hold the door open for me.,motion_query
deepseek-extra-00294,Wave goodbye to them.,motion_query
deepseek-extra-00295,Can you suggest a dinner recipe?,chat
deepseek-extra-00296,Hand me that remote.,motion_query
deepseek-extra-00297,Can you generate a shopping list for a healthy week?,chat
deepseek-extra-00298,How can I improve my sleep quality?,chat
deepseek-extra-00299,Show me how to throw a ball.,motion_query
deepseek-extra-00300,Carry this box to the table.,motion_query
deepseek-extra-00301,Stay in place while I move around you.,motion_query
deepseek-extra-00302,What does this word mean in French?,chat
deepseek-extra-00303,What should I wear to a job interview?,chat
deepseek-extra-00304,Stop! Freeze right there.,motion_query
deepseek-extra-00305,Can you define artificial intelligence?,chat
deepseek-extra-00306,Do you think humans will ever colonize Mars?,chat
deepseek-extra-00307,Push the chair back under the table.,motion_query
deepseek-extra-00308,How do I fix a syntax error in Python?,chat
deepseek-extra-00309,I need to prepare a report on climate change.,chat
deepseek-extra-00310,Walk toward the door.,motion_query
deepseek-extra-00311,Can you compose a poem for me?,chat
deepseek-extra-00312,I need advice on buying a car.,chat
deepseek-extra-00313,Carry this bag to the car.,motion_query
deepseek-extra-00314,What's the difference between a virus and bacteria?,chat
deepseek-extra-00315,Who wrote 'Pride and Prejudice'?,chat
deepseek-extra-00316,Switch the light off.,motion_query
deepseek-extra-00317,Push the button.,motion_query
deepseek-extra-00318,Can you explain the concept of gravity?,chat
deepseek-extra-00319,Move your head to look at the clock.,motion_query
deepseek-extra-00320,What are some healthy breakfast ideas?,chat
deepseek-extra-00321,Raise both hands up.,motion_query
deepseek-extra-00322,Bring me the blue book from the shelf.,motion_query
deepseek-extra-00323,Do you know any good Italian restaurants nearby?,chat
deepseek-extra-00324,How fast can you process information?,chat
deepseek-extra-00325,Look at the screen.,motion_query
deepseek-extra-00326,Roll over to the corner.,motion_query
deepseek-extra-00327,What's your favorite song?,chat
deepseek-extra-00328,Raise your arm to wave goodbye.,motion_query
deepseek-extra-00329,Go to the kitchen.,motion_query
deepseek-extra-00330,Can you hold this for me?,motion_query
deepseek-extra-00331,Lead the way to the exit.,motion_query
deepseek-extra-00332,Blink your eyes rapidly.,motion_query
deepseek-extra-00333,Can you give me advice on how to be more productive?,chat
deepseek-extra-00334,Plan a dinner menu for two.,chat
deepseek-extra-00335,Sit down on the floor.,motion_query
deepseek-extra-00336,Show me the motion for stirring a pot.,motion_query
deepseek-extra-00337,Can you give me a motivational quote?,chat
deepseek-extra-00338,Sweep the floor with the broom.,motion_query
deepseek-extra-00339,Demonstrate a thumbs up.,motion_query
deepseek-extra-00340,Can you calm me down?,chat
deepseek-extra-00341,Trace a circle in the air with your finger.,motion_query
deepseek-extra-00342,Fetch the newspaper from the driveway.,motion_query
deepseek-extra-00343,Guide me to the exit by leading.,motion_query
deepseek-extra-00344,Bend over and pick up the paper.,motion_query
deepseek-extra-00345,How do you handle multiple commands at once?,chat
deepseek-extra-00346,I need advice on planting tomatoes.,chat
deepseek-extra-00347,Raise your hand to greet the guest.,motion_query
deepseek-extra-00348,Point to the red button.,motion_query
deepseek-extra-00349,Respond by nodding or shaking your head.,motion_query
deepseek-extra-00350,Bow slightly as a greeting.,motion_query
deepseek-extra-00351,Point to the left.,motion_query
deepseek-extra-00352,Can you recommend a good Italian restaurant nearby?,chat
deepseek-extra-00353,Gently shake my hand.,motion_query
deepseek-extra-00354,Explain the concept of time dilation.,chat
deepseek-extra-00355,Turn around and face the window.,motion_query
deepseek-extra-00356,Respond with a thumbs up.,motion_query
deepseek-extra-00357,Do you have any sensors on your hands?,chat
deepseek-extra-00358,Stretch your arms out wide.,motion_query
deepseek-extra-00359,Hold still while I take a photo.,motion_query
deepseek-extra-00360,Go to the door and open it.,motion_query
deepseek-extra-00361,Escort me to the garden.,motion_query
deepseek-extra-00362,Step aside to let people pass.,motion_query
deepseek-extra-00363,Stop moving.,motion_query
deepseek-extra-00364,Spin in a circle.,motion_query
deepseek-extra-00365,How does the cooling system work?,chat
deepseek-extra-00366,What is the difference between Java and Python?,chat
deepseek-extra-00367,Explain the difference between a virus and a bacteria.,chat
deepseek-extra-00368,What does 'ubiquitous' mean?,chat
deepseek-extra-00369,Put the book on the shelf.,motion_query
deepseek-extra-00370,Explain the difference between AI and ML.,chat
deepseek-extra-00371,Describe how to tie a tie without showing me.,chat
deepseek-extra-00372,Can you plan a weekend itinerary for me?,chat
deepseek-extra-00373,Can you sing me a song?,chat
deepseek-extra-00374,What languages do you support?,chat
deepseek-extra-00375,Demonstrate a yoga tree pose.,motion_query
deepseek-extra-00376,Freeze! Don't move.,motion_query
deepseek-extra-00377,How do I write a resume?,chat
deepseek-extra-00378,Can you tell me the latest news headlines?,chat
deepseek-extra-00379,Bend over and pick up the pen.,motion_query
deepseek-extra-00380,Go to the red line on the floor.,motion_query
deepseek-extra-00381,Place the box on the floor.,motion_query
deepseek-extra-00382,Bring me that book.,motion_query
deepseek-extra-00383,What's a good route to avoid traffic?,chat
deepseek-extra-00384,Show me the way to the exit.,motion_query
deepseek-extra-00385,Move closer to me.,motion_query
deepseek-extra-00386,Tap your foot to the beat.,motion_query
deepseek-extra-00387,Do you believe in aliens?,chat
deepseek-extra-00388,Lift your arm to shoulder height.,motion_query
deepseek-extra-00389,Step to the side.,motion_query
deepseek-extra-00390,Can you recommend a good sci-fi movie?,chat
deepseek-extra-00391,Give me advice on public speaking.,chat
deepseek-extra-00392,How do I plan a vacation?,chat
deepseek-extra-00393,Lift your arm to wave.,motion_query
deepseek-extra-00394,Can you give me a pep talk?,chat
deepseek-extra-00395,Can you understand French?,chat
deepseek-extra-00396,Describe the room without moving.,chat
deepseek-extra-00397,Turn towards the sound.,motion_query
deepseek-extra-00398,Wave your hand at me.,motion_query
deepseek-extra-00399,What's the recipe for chocolate chip cookies?,chat
deepseek-extra-00400,Can you help me plan my weekly schedule?,chat
deepseek-extra-00401,Close the window.,motion_query
deepseek-extra-00402,"I need emotional support, just listen to me.",chat
deepseek-extra-00403,Point at the red button and then press it.,motion_query
deepseek-extra-00404,"I'm feeling stressed, can you give me advice?",chat
deepseek-extra-00405,Can you explain quantum computing?,chat
deepseek-extra-00406,Go to the kitchen and bring me a glass.,motion_query
deepseek-extra-00407,Can you recommend a movie for tonight?,chat
deepseek-extra-00408,Grab the wrench from the toolbox.,motion_query
deepseek-extra-00409,Can you tell me what my schedule looks like tomorrow?,chat
deepseek-extra-00410,Lift the chair slightly.,motion_query
deepseek-extra-00411,What's the square of 15?,chat
deepseek-extra-00412,What is the recipe for chocolate cake?,chat
deepseek-extra-00413,Show me where the cat is by pointing.,motion_query
deepseek-extra-00414,Mime playing a guitar.,motion_query
deepseek-extra-00415,Hold this box while I get the tape.,motion_query
deepseek-extra-00416,Can you help me plan my weekend itinerary?,chat
deepseek-extra-00417,Give me a fun fact.,chat
deepseek-extra-00418,Lean to your left.,motion_query
deepseek-extra-00419,"Just words, please. Don't act it out.",chat
deepseek-extra-00420,Can you recommend a book for learning Python?,chat
deepseek-extra-00421,Pick up the toy from the floor.,motion_query
deepseek-extra-00422,Shake your foot to remove the dust.,motion_query
deepseek-extra-00423,What are the ingredients for a healthy salad?,chat
deepseek-extra-00424,Reach for the top shelf.,motion_query
deepseek-extra-00425,Show me the gesture for 'OK'.,motion_query
deepseek-extra-00426,Can you define the word 'serendipity'?,chat
deepseek-extra-00427,What should I do if I can't sleep?,chat
deepseek-extra-00428,What are the warning signs of a stroke?,chat
deepseek-extra-00429,Explain the concept of time.,chat
deepseek-extra-00430,What is the best way to learn a new skill?,chat
deepseek-extra-00431,Can you write a poem about nature?,chat
deepseek-extra-00432,Cover your eyes for a surprise.,motion_query
deepseek-extra-00433,Set the timer for 10 minutes.,motion_query
deepseek-extra-00434,What kind of plant is easy to take care of?,chat
deepseek-extra-00435,Kick the soccer ball gently.,motion_query
deepseek-extra-00436,Raise both arms up.,motion_query
deepseek-extra-00437,What should I eat for breakfast?,chat
deepseek-extra-00438,Fetch me a glass of water.,motion_query
deepseek-extra-00439,Do not move until I say so.,motion_query
deepseek-extra-00440,What are your available gestures?,chat
deepseek-extra-00441,Are there any good restaurants nearby?,chat
deepseek-extra-00442,Go to the corner and wait.,motion_query
deepseek-extra-00443,Hand me the cup of water.,motion_query
deepseek-extra-00444,Do you think I should take the train or the bus?,chat
deepseek-extra-00445,Can you write a thank-you note for me?,chat
deepseek-extra-00446,Answer by shaking your head.,motion_query
deepseek-extra-00447,Tell me about the history of robotics.,chat
deepseek-extra-00448,Point to yourself when I say your name.,motion_query
deepseek-extra-00449,Hold the box steady.,motion_query
deepseek-extra-00450,Tell me a story about adventure.,chat
deepseek-extra-00451,What's the history of the Eiffel Tower?,chat
deepseek-extra-00452,Can you recommend a good podcast on history?,chat
deepseek-extra-00453,Tell me a fun fact about dolphins.,chat
deepseek-extra-00454,Hand me the glass of water.,motion_query
deepseek-extra-00455,Describe the plot of '1984'.,chat
deepseek-extra-00456,Cross your arms to show defiance.,motion_query
deepseek-extra-00457,Lower your hand.,motion_query
deepseek-extra-00458,Clap your hands to get attention.,motion_query
deepseek-extra-00459,Follow me to the lab.,motion_query
deepseek-extra-00460,Point to the tallest building on the skyline.,motion_query
deepseek-extra-00461,Why did the chicken cross the road?,chat
deepseek-extra-00462,What is the best way to study for an exam?,chat
deepseek-extra-00463,How do I meditate?,chat
deepseek-extra-00464,Can you summarize the plot of '1984'?,chat
deepseek-extra-00465,Point to the person in the red shirt.,motion_query
deepseek-extra-00466,How do I get better at public speaking?,chat
deepseek-extra-00467,"I'm having trouble focusing, any tips?",chat
deepseek-extra-00468,Respond with a wave if you understand.,motion_query
deepseek-extra-00469,Push the door open with your hand.,motion_query
deepseek-extra-00470,What is a good way to say thank you in Japanese?,chat
deepseek-extra-00471,Put the toy inside the drawer.,motion_query
deepseek-extra-00472,Can you repeat that?,chat
deepseek-extra-00473,Can you tell me a riddle?,chat
deepseek-extra-00474,Can you point to the door?,motion_query
deepseek-extra-00475,Gaze at the painting.,motion_query
deepseek-extra-00476,What's the population of Japan?,chat
deepseek-extra-00477,Gesture for me to follow you.,motion_query
deepseek-extra-00478,Sit down on the chair.,motion_query
deepseek-extra-00479,How do you avoid obstacles?,chat
deepseek-extra-00480,Show me where the pain is with your hand.,motion_query
deepseek-extra-00481,Demonstrate how to jump.,motion_query
deepseek-extra-00482,Freeze where you are.,motion_query
deepseek-extra-00483,Can you remind me of my schedule today?,chat
deepseek-extra-00484,Move your arm in a circle.,motion_query
deepseek-extra-00485,Turn your head to look at the speaker.,motion_query
deepseek-extra-00486,Show me your palm.,motion_query
deepseek-extra-00487,How do you calculate the area of a circle?,chat
deepseek-extra-00488,Reach into the drawer and get a spoon.,motion_query
deepseek-extra-00489,What do you think about artificial intelligence?,chat
deepseek-extra-00490,What book would you suggest for a mystery lover?,chat
deepseek-extra-00491,Stand still.,motion_query
deepseek-extra-00492,What is the distance to the moon?,chat
deepseek-extra-00493,Turn your head and look at the clock.,motion_query
deepseek-extra-00494,Nod if you agree.,motion_query
deepseek-extra-00495,"My robot vacuum is not charging, what can I do?",chat
deepseek-extra-00496,Tell me about your daily maintenance needs.,chat
deepseek-extra-00497,Walk towards the window.,motion_query
deepseek-extra-00498,Come closer.,motion_query
deepseek-extra-00499,Gesture to indicate which direction.,motion_query
deepseek-extra-00500,Give me a motivation quote.,chat
deepseek-extra-00501,Back away slowly from the table.,motion_query
deepseek-extra-00502,Can you solve this riddle: I speak without a mouth and hear without ears. What am I?,chat
deepseek-extra-00503,Can you summarize the news?,chat
deepseek-extra-00504,What are some good exercises for back pain?,chat
deepseek-extra-00505,Step forward and bow.,motion_query
deepseek-extra-00506,Nod twice to confirm.,motion_query
deepseek-extra-00507,Go to the whiteboard and draw a circle.,motion_query
deepseek-extra-00508,"I'm feeling a bit anxious, can you suggest a calming technique?",chat
deepseek-extra-00509,Pick up the paper from the floor.,motion_query
deepseek-extra-00510,Explain the rules of chess.,chat
deepseek-extra-00511,Can you explain blockchain technology?,chat
deepseek-extra-00512,What is machine learning?,chat
deepseek-extra-00513,Turn off the light by pressing the switch.,motion_query
deepseek-extra-00514,Shift your weight to your left foot.,motion_query
